DATE_KEY,Meta,Meta-1,Meta-2,Meta-3,Display ads,Google,Perf max,Shopping,Video ads,new_customers
2020-07-20,8512.085004303286,8648.621576654845,8776.591044155912,8264.416949147078,2018.485144,1540.350392,,4533.769995,106.545594,24.0
2020-07-21,7394.719939659462,8512.085004303286,8648.621576654845,8776.591044155912,1927.655069,1598.664078,,4233.550003,106.150989,27.0
2020-07-22,7568.803860371821,7394.719939659462,8512.085004303286,8648.621576654845,1852.343494,1590.601955,,3943.869997,105.524027,18.0
2020-07-23,7387.768705375352,7568.803860371821,7394.719939659462,8512.085004303286,1490.4651039999999,1668.165055,,1898.079998,72.775621,5.0
2020-07-24,7178.433082167567,7387.768705375352,7568.803860371821,7394.719939659462,1380.159967,1574.209725,,1477.799994,,2.0
2020-07-25,7488.404557159157,7178.433082167567,7387.768705375352,7568.803860371821,1385.031076,1532.509992,,2517.049992,,3.0
2020-07-26,7278.418927255898,7488.404557159157,7178.433082167567,7387.768705375352,1388.6710229999999,1373.549999,,3426.810004,,4.0
2020-07-27,6708.172080653252,7278.418927255898,7488.404557159157,7178.433082167567,1402.191355,1233.45,,2867.689998,,5.0
2020-07-28,6660.383051399713,6708.172080653252,7278.418927255898,7488.404557159157,1405.7240669999999,1204.269994,,2807.850002,,5.0
2020-07-29,6714.627661096817,6660.383051399713,6708.172080653252,7278.418927255898,1398.009507,1197.160001,,3004.289992,,7.0
2020-07-30,6928.791176340281,6714.627661096817,6660.383051399713,6708.172080653252,1352.5012609999999,1153.350009,,3076.8600069999998,,2.0
2020-07-31,6339.611253779988,6928.791176340281,6714.627661096817,6660.383051399713,1310.6030719999999,1456.540004,,3480.250008,,2.0
2020-08-01,6376.894793514104,6339.611253779988,6928.791176340281,6714.627661096817,1442.703157,1610.000007,,3260.940007,,3.0
2020-08-02,6797.365299468959,6376.894793514104,6339.611253779988,6928.791176340281,1437.944559,1649.78,,3153.629996,,1.0
2020-08-03,5615.151644307608,6797.365299468959,6376.894793514104,6339.611253779988,1519.503583,1548.551057,,2929.370008,,117.0
2020-08-04,5520.177076175464,5615.151644307608,6797.365299468959,6376.894793514104,1978.689099,1692.377868,,3300.079995,5.122957,36.0
2020-08-05,5887.142301494027,5520.177076175464,5615.151644307608,6797.365299468959,1942.602788,1599.617929,,2959.859996,3.64806,58.0
2020-08-06,5596.088657330901,5887.142301494027,5520.177076175464,5615.151644307608,1890.038429,1686.862243,,3182.709998,3.176895,32.0
2020-08-07,5533.679773224519,5596.088657330901,5887.142301494027,5520.177076175464,2104.764501,1978.82732,,3207.839994,2.876047,35.0
2020-08-08,5753.66825731237,5533.679773224519,5596.088657330901,5887.142301494027,2069.036953,2168.387453,,3857.1099950000003,3.163217,32.0
2020-08-09,5822.057956946046,5753.66825731237,5533.679773224519,5596.088657330901,2043.691744,1953.701319,,4182.859992,5.041993,30.0
2020-08-10,5417.624762740258,5822.057956946046,5753.66825731237,5533.679773224519,2152.226566,1886.001558,,3600.950013,2.6623580000000002,26.0
2020-08-11,5431.875174556207,5417.624762740258,5822.057956946046,5753.66825731237,2130.3763519999998,1816.365665,,3215.359998,3.388369,25.0
2020-08-12,5355.058753250127,5431.875174556207,5417.624762740258,5822.057956946046,2114.621881,1744.907492,,3208.339996,4.374922,24.0
2020-08-13,6079.852549771891,5355.058753250127,5431.875174556207,5417.624762740258,2944.01508,2071.432617,,3080.630001,4.287212,32.0
2020-08-14,6166.401769203905,6079.852549771891,5355.058753250127,5431.875174556207,3161.178262,2288.450799,,3418.260003,4.857926,39.0
2020-08-15,6583.200441612681,6166.401769203905,6079.852549771891,5355.058753250127,4403.750076,2652.074276,,6448.12,5.538742,21.0
2020-08-16,6710.8715168355475,6583.200441612681,6166.401769203905,6079.852549771891,4698.242272,2789.041409,,5292.129992,2.867322,28.0
2020-08-17,7119.875747216065,6710.8715168355475,6583.200441612681,6166.401769203905,4042.259136,2549.565714,,4232.220004,528.198018,21.0
2020-08-18,6927.18490320187,7119.875747216065,6710.8715168355475,6583.200441612681,3990.614001,2336.813556,,4132.7699999999995,522.496216,19.0
2020-08-19,6547.01605485825,6927.18490320187,7119.875747216065,6710.8715168355475,3919.570064,2271.808149,,4094.059992,517.738817,21.0
2020-08-20,6622.94273827403,6547.01605485825,6927.18490320187,7119.875747216065,4100.667308,2516.288453,,4256.440003,509.506629,27.0
2020-08-21,6742.130390434298,6622.94273827403,6547.01605485825,6927.18490320187,4200.488817,2338.046909,,4924.610015,493.351228,21.0
2020-08-22,7239.194183495598,6742.130390434298,6622.94273827403,6547.01605485825,4258.519215,2511.2396,,5650.410009,501.235159,14.0
2020-08-23,7062.2122390154045,7239.194183495598,6742.130390434298,6622.94273827403,3972.854958,2435.217481,,5203.340006,497.348378,24.0
2020-08-24,6652.949981969649,7062.2122390154045,7239.194183495598,6742.130390434298,4097.949322,2297.30147,,4191.369998,523.638244,21.0
2020-08-25,7053.789046655177,6652.949981969649,7062.2122390154045,7239.194183495598,2728.657169,1696.112471,,3884.709996,212.032907,21.0
2020-08-26,7297.377280787155,7053.789046655177,6652.949981969649,7062.2122390154045,2638.920302,1830.737745,,4155.320003,210.135285,24.0
2020-08-27,6615.021306750871,7297.377280787155,7053.789046655177,6652.949981969649,2589.333201,1609.922476,,4048.990002,210.506792,18.0
2020-08-28,7065.28878531039,6615.021306750871,7297.377280787155,7053.789046655177,2520.838632,1705.973625,,4351.939997,203.82431300000002,26.0
2020-08-29,7450.649962866529,7065.28878531039,6615.021306750871,7297.377280787155,2476.394812,1899.201631,,4557.84,203.941255,25.0
2020-08-30,7367.168187743189,7450.649962866529,7065.28878531039,6615.021306750871,2485.187693,1939.888041,,4645.120005,203.40777699999998,23.0
2020-08-31,6787.738005028377,7367.168187743189,7450.649962866529,7065.28878531039,2446.249665,1788.962786,,4048.409992,202.208371,23.0
2020-09-01,6780.431797802688,6787.738005028377,7367.168187743189,7450.649962866529,2402.6641520000003,1773.232422,,3961.810002,179.79290699999999,40.0
2020-09-02,6748.183347778419,6780.431797802688,6787.738005028377,7367.168187743189,2071.70443,1572.794481,,2575.870006,8.252203,29.0
2020-09-03,7045.732017078587,6748.183347778419,6780.431797802688,6787.738005028377,1641.901859,1729.152595,,2756.1,6.053255,35.0
2020-09-04,6807.323271061401,7045.732017078587,6748.183347778419,6780.431797802688,1609.863934,1847.146178,,3240.499998,6.078145,24.0
2020-09-05,7415.798096203298,6807.323271061401,7045.732017078587,6748.183347778419,1608.480487,1973.571005,,4239.609992,8.611975,28.0
2020-09-06,6810.074304190456,7415.798096203298,6807.323271061401,7045.732017078587,1591.231329,2071.764062,,4593.24,6.345778,30.0
2020-09-07,6536.064589614818,6810.074304190456,7415.798096203298,6807.323271061401,1642.828997,1845.463299,,4063.65001,5.8474889999999995,33.0
2020-09-08,6327.054352547314,6536.064589614818,6810.074304190456,7415.798096203298,1671.578632,1754.282207,,3541.299998,4.717609,27.0
2020-09-09,5690.096426749047,6327.054352547314,6536.064589614818,6810.074304190456,1478.384494,1485.826878,,3049.770007,5.29982,23.0
2020-09-10,5663.8020141194165,5690.096426749047,6327.054352547314,6536.064589614818,1428.710936,1476.404155,,3252.099997,7.773089,27.0
2020-09-11,5781.017996255867,5663.8020141194165,5690.096426749047,6327.054352547314,1416.5375999999999,1354.717824,,3032.449998,4.620372,23.0
2020-09-12,5498.804013625324,5781.017996255867,5663.8020141194165,5690.096426749047,1078.357107,1235.911052,,2737.190008,6.770593,26.0
2020-09-13,5605.620129586117,5498.804013625324,5781.017996255867,5663.8020141194165,1083.584756,1260.503832,,2738.110001,7.509987,24.0
2020-09-14,5434.915484835059,5605.620129586117,5498.804013625324,5781.017996255867,1144.302341,1152.287893,,2419.909999,7.256806,25.0
2020-09-15,5610.520071004984,5434.915484835059,5605.620129586117,5498.804013625324,1155.486491,1245.239207,,2451.379994,7.240644,12.0
2020-09-16,5364.756446111889,5610.520071004984,5434.915484835059,5605.620129586117,1148.124472,1081.68539,,2643.030006,5.906807,18.0
2020-09-17,4876.30425415654,5364.756446111889,5610.520071004984,5434.915484835059,1106.62066,1248.102759,,2387.879998,4.526731,22.0
2020-09-18,4806.922644482452,4876.30425415654,5364.756446111889,5610.520071004984,1172.032207,1494.8496499999999,,2730.460001,8.11083,16.0
2020-09-19,5120.838447846349,4806.922644482452,4876.30425415654,5364.756446111889,1175.342854,1551.430552,,2618.07,11.524204,18.0
2020-09-20,5006.363884697832,5120.838447846349,4806.922644482452,4876.30425415654,1174.368233,1637.371442,,2811.140007,3.924784,16.0
2020-09-21,4605.172165961702,5006.363884697832,5120.838447846349,4806.922644482452,1197.3383,1502.539781,,2342.089995,5.627444000000001,25.0
2020-09-22,4375.41524424889,4605.172165961702,5006.363884697832,5120.838447846349,746.130966,1541.849205,,2098.5000019999998,6.644496,28.0
2020-09-23,4685.980003554547,4375.41524424889,4605.172165961702,5006.363884697832,1424.279155,1423.578619,,2329.929999,7.761995000000001,33.0
2020-09-24,4721.754863682062,4685.980003554547,4375.41524424889,4605.172165961702,1188.195491,1167.239281,,2409.56,4.74188,14.0
2020-09-25,4592.9991855996495,4721.754863682062,4685.980003554547,4375.41524424889,680.515763,1295.854262,,2498.410004,5.396078999999999,28.0
2020-09-26,4760.14448445772,4592.9991855996495,4721.754863682062,4685.980003554547,969.013539,1339.15634,,2714.189995,6.633595,17.0
2020-09-27,4644.735447599666,4760.14448445772,4592.9991855996495,4721.754863682062,840.170469,1308.287375,,2450.45,7.111682,13.0
2020-09-28,4601.8308275481495,4644.735447599666,4760.14448445772,4592.9991855996495,813.755657,1374.787229,,2261.989995,6.359969,17.0
2020-09-29,4501.736637582431,4601.8308275481495,4644.735447599666,4760.14448445772,799.64387,1336.918004,,2280.410001,6.193187,17.0
2020-09-30,4599.68010357856,4501.736637582431,4601.8308275481495,4644.735447599666,695.755254,1248.907491,,2269.169999,7.066177,19.0
2020-10-01,4772.296818307529,4599.68010357856,4501.736637582431,4601.8308275481495,837.204531,1628.330534,,2314.060004,4.811445,8.0
2020-10-02,3808.3408835868004,4772.296818307529,4599.68010357856,4501.736637582431,353.161812,1659.845936,,2119.160004,5.233523,9.0
2020-10-03,3666.23562882838,3808.3408835868004,4772.296818307529,4599.68010357856,548.628847,1654.974233,,2034.959997,4.992722,8.0
2020-10-04,3529.723529951308,3666.23562882838,3808.3408835868004,4772.296818307529,478.775627,1418.845395,,2292.349996,7.600246,4.0
2020-10-05,3117.2683288447934,3529.723529951308,3666.23562882838,3808.3408835868004,540.381543,1434.909184,,2167.0699999999997,6.156816,9.0
2020-10-06,3252.1897488324985,3117.2683288447934,3529.723529951308,3666.23562882838,461.893343,1351.826871,,2212.060007,4.854011,15.0
2020-10-07,2912.8693615717107,3252.1897488324985,3117.2683288447934,3529.723529951308,433.576799,1309.190252,,2212.790008,4.753601,19.0
2020-10-08,2523.927778175839,2912.8693615717107,3252.1897488324985,3117.2683288447934,428.756851,1231.888081,,2150.640005,5.962619,12.0
2020-10-09,2271.7871645260493,2523.927778175839,2912.8693615717107,3252.1897488324985,325.113736,1237.227605,,2227.510006,4.498366,15.0
2020-10-10,2299.690058971214,2271.7871645260493,2523.927778175839,2912.8693615717107,317.510452,1221.294743,,2048.419991,,6.0
2020-10-11,2258.9007227761376,2299.690058971214,2271.7871645260493,2523.927778175839,283.386864,1310.070004,,1984.8999959999999,,11.0
2020-10-12,2161.342323194204,2258.9007227761376,2299.690058971214,2271.7871645260493,305.080183,1292.040712,,1869.350009,,13.0
2020-10-13,2000.1183665897804,2161.342323194204,2258.9007227761376,2299.690058971214,271.669002,1907.67,,2016.16,,21.0
2020-10-14,2027.3106598278177,2000.1183665897804,2161.342323194204,2258.9007227761376,261.799312,1592.999987,,1993.599992,,9.0
2020-10-15,2041.3694490996918,2027.3106598278177,2000.1183665897804,2161.342323194204,276.62111300000004,1114.560006,,1820.2300010000001,,9.0
2020-10-16,1999.860136880377,2041.3694490996918,2027.3106598278177,2000.1183665897804,268.42985899999996,1086.504032,,1266.800001,,9.0
2020-10-17,2078.4507496201095,1999.860136880377,2041.3694490996918,2027.3106598278177,275.029604,1036.090004,,1004.20793,,8.0
2020-10-18,1999.0272849925755,2078.4507496201095,1999.860136880377,2041.3694490996918,273.222444,1089.549998,,935.658895,,10.0
2020-10-19,1720.9654054945381,1999.0272849925755,2078.4507496201095,1999.860136880377,282.337184,927.80001,,895.778004,,11.0
2020-10-20,1679.0404538724777,1720.9654054945381,1999.0272849925755,2078.4507496201095,274.361608,885.150006,,880.424237,,11.0
2020-10-21,1666.0546799759766,1679.0404538724777,1720.9654054945381,1999.0272849925755,279.794493,1015.660003,,910.131714,,7.0
2020-10-22,1576.8711571985561,1666.0546799759766,1679.0404538724777,1720.9654054945381,219.407031,946.509991,,913.4770510000001,,11.0
2020-10-23,1461.9692499251398,1576.8711571985561,1666.0546799759766,1679.0404538724777,319.570475,1012.079995,,919.691539,,14.0
2020-10-24,1533.6293609134843,1461.9692499251398,1576.8711571985561,1666.0546799759766,268.572259,1351.829998,,1016.766595,,5.0
2020-10-25,1504.377766470391,1533.6293609134843,1461.9692499251398,1576.8711571985561,286.982442,1463.330006,,1086.346855,,9.0
2020-10-26,1553.2836108266806,1504.377766470391,1533.6293609134843,1461.9692499251398,272.348464,1283.810002,,928.748234,,12.0
2020-10-27,1912.4286125580763,1553.2836108266806,1504.377766470391,1533.6293609134843,271.532962,1349.549996,,935.011727,,2.0
2020-10-28,1893.5219804666363,1912.4286125580763,1553.2836108266806,1504.377766470391,278.14691600000003,1138.225433,,914.259022,,7.0
2020-10-29,1948.9353767540201,1893.5219804666363,1912.4286125580763,1553.2836108266806,262.805286,1352.600006,,888.610215,,5.0
2020-10-30,1886.8525658682493,1948.9353767540201,1893.5219804666363,1912.4286125580763,257.712912,1234.289997,,879.311808,,7.0
2020-10-31,1945.7508024741228,1886.8525658682493,1948.9353767540201,1893.5219804666363,242.719282,1068.520001,,828.575565,,3.0
2020-11-01,1947.5187197457599,1945.7508024741228,1886.8525658682493,1948.9353767540201,257.950102,1265.580002,,785.800002,,9.0
2020-11-02,1852.0132609462833,1947.5187197457599,1945.7508024741228,1886.8525658682493,304.626957,1238.783509,,668.559996,,15.0
2020-11-03,4322.979920338694,1852.0132609462833,1947.5187197457599,1945.7508024741228,574.188284,2244.040004,,727.740003,,12.0
2020-11-04,6291.2044332651585,4322.979920338694,1852.0132609462833,1947.5187197457599,509.64961900000003,2602.125452,,1104.443655,,10.0
2020-11-05,6467.961120169939,6291.2044332651585,4322.979920338694,1852.0132609462833,1099.4614589999999,2257.900001,,1262.7035329999999,68.70844799999999,7.0
2020-11-06,6521.203026067228,6467.961120169939,6291.2044332651585,4322.979920338694,1031.167582,2185.219999,,1418.400764,248.81391200000002,9.0
2020-11-07,6978.542923873119,6521.203026067228,6467.961120169939,6291.2044332651585,1650.074448,2026.308498,,1442.341826,317.903609,5.0
2020-11-08,6889.951404082603,6978.542923873119,6521.203026067228,6467.961120169939,1166.108523,1863.944428,,1387.704911,330.00844600000005,8.0
2020-11-09,6521.271682446604,6889.951404082603,6978.542923873119,6521.203026067228,1115.682585,1695.943953,,1334.062177,276.91931,5.0
2020-11-10,6628.397810095355,6521.271682446604,6889.951404082603,6978.542923873119,1188.941096,1613.341031,,1448.535759,297.225283,11.0
2020-11-11,6965.375037832441,6628.397810095355,6521.271682446604,6889.951404082603,1298.570581,1572.696652,,1655.143963,297.833295,8.0
2020-11-12,8681.063891440186,6965.375037832441,6628.397810095355,6521.271682446604,1325.688658,1791.924633,,1374.7426540000001,294.75334399999997,10.0
2020-11-13,8711.4716214261,8681.063891440186,6965.375037832441,6628.397810095355,1428.164243,1506.084401,,1454.742656,399.237187,8.0
2020-11-14,9229.015880356617,8711.4716214261,8681.063891440186,6965.375037832441,1215.456074,1634.066631,,1331.664036,399.98854700000004,6.0
2020-11-15,9199.022574381659,9229.015880356617,8711.4716214261,8681.063891440186,1192.545021,1377.205186,,1453.0394939999999,404.01099899999997,5.0
2020-11-16,9670.039195411848,9199.022574381659,9229.015880356617,8711.4716214261,1064.4015200000001,1333.220001,,1546.356264,401.34659899999997,9.0
2020-11-17,11802.912129169812,9670.039195411848,9199.022574381659,9229.015880356617,1077.946246,1725.189996,,1431.237686,400.230088,7.0
2020-11-18,16908.32839036049,11802.912129169812,9670.039195411848,9199.022574381659,1228.624743,1362.540012,,1570.128843,400.686866,4.0
2020-11-19,17690.721363672943,16908.32839036049,11802.912129169812,9670.039195411848,1132.986576,1542.01,,1664.04002,399.266664,17.0
2020-11-20,17903.239846827404,17690.721363672943,16908.32839036049,11802.912129169812,808.381394,1930.65,,1856.744127,398.067523,8.0
2020-11-21,18115.37523558776,17903.239846827404,17690.721363672943,16908.32839036049,838.436065,1783.389994,,1723.2386529999999,399.307767,6.0
2020-11-22,17359.240477840816,18115.37523558776,17903.239846827404,17690.721363672943,818.958025,1917.340012,,1901.639686,305.103022,9.0
2020-11-23,13058.27065488936,17359.240477840816,18115.37523558776,17903.239846827404,941.308885,2946.349988,,2748.021171,137.013758,316.0
2020-11-24,12269.335090921866,13058.27065488936,17359.240477840816,18115.37523558776,1750.335895,2096.480001,,2996.308193,246.84618,64.0
2020-11-25,9251.640754714294,12269.335090921866,13058.27065488936,17359.240477840816,1488.1080240000001,2591.349988,,3267.736685,249.22743499999999,63.0
2020-11-26,8933.668282447567,9251.640754714294,12269.335090921866,13058.27065488936,1563.260048,4034.489993,,3823.063371,250.64971,57.0
2020-11-27,10247.419968995304,8933.668282447567,9251.640754714294,12269.335090921866,1399.633653,6637.339989,,4050.892446,250.918705,94.0
2020-11-28,9303.626947520273,10247.419968995304,8933.668282447567,9251.640754714294,1045.075843,3613.659996,,2613.243601,195.917493,53.0
2020-11-29,9858.424764071364,9303.626947520273,10247.419968995304,8933.668282447567,1098.427848,3050.149996,,4049.271952,24.911041,48.0
2020-11-30,11827.280851574205,9858.424764071364,9303.626947520273,10247.419968995304,1214.000391,3213.140003,,5128.760425,25.00271,102.0
2020-12-01,4156.483626976721,11827.280851574205,9858.424764071364,9303.626947520273,339.25744,1864.719995,,3355.527649,28.315388000000002,9.0
2020-12-02,4116.539750601424,4156.483626976721,11827.280851574205,9858.424764071364,135.081102,1170.530003,,2616.995831,27.023222,6.0
2020-12-03,3986.3647189846206,4116.539750601424,4156.483626976721,11827.280851574205,35.441868,1229.169999,,2763.053496,25.780552,11.0
2020-12-04,3825.486339666497,3986.3647189846206,4116.539750601424,4156.483626976721,25.823664,1230.059989,,2963.87777,25.195868,10.0
2020-12-05,3816.8998848176357,3825.486339666497,3986.3647189846206,4116.539750601424,26.096731,1220.360006,,2925.998761,107.217431,8.0
2020-12-06,3728.061368148978,3816.8998848176357,3825.486339666497,3986.3647189846206,27.265548,1070.779995,,2472.398599,111.46717500000001,5.0
2020-12-07,3414.8833522268023,3728.061368148978,3816.8998848176357,3825.486339666497,26.756883000000002,1154.21,,2271.636994,110.1967,12.0
2020-12-08,3410.9160984184073,3414.8833522268023,3728.061368148978,3816.8998848176357,25.621265,1032.779998,,2162.352866,106.822002,16.0
2020-12-09,3928.756003804649,3410.9160984184073,3414.8833522268023,3728.061368148978,10.134346,1026.029998,,2395.164492,112.08470100000001,8.0
2020-12-10,4202.055555425179,3928.756003804649,3410.9160984184073,3414.8833522268023,38.633165,996.166756,,2156.858954,112.71579299999999,14.0
2020-12-11,4317.691306169441,4202.055555425179,3928.756003804649,3410.9160984184073,30.356666,1102.192971,,2232.279323,111.29368699999999,11.0
2020-12-12,4449.643103754891,4317.691306169441,4202.055555425179,3928.756003804649,28.704656999999997,928.57,,2675.2976049999997,111.17966,12.0
2020-12-13,3981.198105249974,4449.643103754891,4317.691306169441,4202.055555425179,29.309799,1012.620013,,1956.91447,110.124786,14.0
2020-12-14,3728.617964982933,3981.198105249974,4449.643103754891,4317.691306169441,21.020025,1066.6425610000001,,2079.45942,109.078056,12.0
2020-12-15,3499.407264740738,3728.617964982933,3981.198105249974,4449.643103754891,28.437493000000003,1145.691138,,1819.0579169999999,108.791981,13.0
2020-12-16,3603.062590859834,3499.407264740738,3728.617964982933,3981.198105249974,28.183742,1020.310377,,1693.573712,106.59521000000001,12.0
2020-12-17,3697.0910507155804,3603.062590859834,3499.407264740738,3728.617964982933,28.287437,1243.278399,,1622.091206,105.78582700000001,11.0
2020-12-18,3742.374468407531,3697.0910507155804,3603.062590859834,3499.407264740738,24.669285,1155.818793,,1407.564121,105.170092,16.0
2020-12-19,3831.1018820047757,3742.374468407531,3697.0910507155804,3603.062590859834,25.179979,1001.627292,,1391.197862,103.75665599999999,12.0
2020-12-20,3723.183265368104,3831.1018820047757,3742.374468407531,3697.0910507155804,24.790333999999998,1052.86677,,1401.0566900000001,102.133036,3.0
2020-12-21,3485.8105150671904,3723.183265368104,3831.1018820047757,3742.374468407531,24.615038,895.832704,,1392.306635,100.58857300000001,9.0
2020-12-22,3419.0652360117533,3485.8105150671904,3723.183265368104,3831.1018820047757,22.595472,863.800001,,1175.94677,95.16775100000001,9.0
2020-12-23,3370.1196977754007,3419.0652360117533,3485.8105150671904,3723.183265368104,19.788066,830.199999,,1209.86258,85.542452,6.0
2020-12-24,3279.7628919194062,3370.1196977754007,3419.0652360117533,3485.8105150671904,19.888288000000003,899.929965,,1559.9889640000001,85.560725,13.0
2020-12-25,3308.692290162365,3279.7628919194062,3370.1196977754007,3419.0652360117533,19.673454000000003,931.179991,,1624.617781,84.794951,9.0
2020-12-26,3258.9735157124815,3308.692290162365,3279.7628919194062,3370.1196977754007,23.6077,729.470001,,1518.343963,89.906775,4.0
2020-12-27,3235.7685816220987,3258.9735157124815,3308.692290162365,3279.7628919194062,16.81128,735.739995,,1418.535804,93.85778599999999,14.0
2020-12-28,3078.263272396629,3235.7685816220987,3258.9735157124815,3308.692290162365,22.694116,656.299995,,1445.620443,94.167427,10.0
2020-12-29,3091.4553773557504,3078.263272396629,3235.7685816220987,3258.9735157124815,20.98412,509.669989,,1316.857373,87.572212,15.0
2020-12-30,3093.0365489451274,3091.4553773557504,3078.263272396629,3235.7685816220987,17.193068,750.376896,,1292.881006,74.527118,10.0
2020-12-31,2934.6697228932294,3093.0365489451274,3091.4553773557504,3078.263272396629,17.145973,806.766119,,1100.141527,68.694271,6.0
2021-01-01,3137.778267837747,2934.6697228932294,3093.0365489451274,3091.4553773557504,14.340800999999999,784.654112,,1597.150091,98.916399,7.0
2021-01-02,3138.047430810031,3137.778267837747,2934.6697228932294,3093.0365489451274,34.834473,718.529579,,1225.285717,99.051711,8.0
2021-01-03,3060.974161628544,3138.047430810031,3137.778267837747,2934.6697228932294,25.762238999999997,718.491251,,957.9934039999999,99.053087,9.0
2021-01-04,2716.1030768801397,3060.974161628544,3138.047430810031,3137.778267837747,24.301834,807.742618,,890.889426,98.808355,8.0
2021-01-05,2266.0096228887696,2716.1030768801397,3060.974161628544,3138.047430810031,27.790132,754.809739,,1016.005882,102.32727499999999,7.0
2021-01-06,1952.843064020579,2266.0096228887696,2716.1030768801397,3060.974161628544,25.920189999999998,725.025132,,1340.352514,100.50060200000001,5.0
2021-01-07,1918.3621966143053,1952.843064020579,2266.0096228887696,2716.1030768801397,25.95954,758.375934,,1631.609364,100.512032,13.0
2021-01-08,1674.6536439712438,1918.3621966143053,1952.843064020579,2266.0096228887696,24.577132,654.979017,,1689.6723729999999,98.221941,9.0
2021-01-09,1600.8611484732896,1674.6536439712438,1918.3621966143053,1952.843064020579,25.911512,666.54084,,1533.06739,99.837914,7.0
2021-01-10,1565.8997215774673,1600.8611484732896,1674.6536439712438,1918.3621966143053,25.076605,879.733292,,1484.088895,104.22167800000001,8.0
2021-01-11,1331.3895644651825,1565.8997215774673,1600.8611484732896,1674.6536439712438,24.823735,876.3914100000001,,1474.589005,102.55718,6.0
2021-01-12,1332.6333860818447,1331.3895644651825,1565.8997215774673,1600.8611484732896,24.156418000000002,729.819315,,1185.842381,100.905305,9.0
2021-01-13,1311.086549322388,1332.6333860818447,1331.3895644651825,1565.8997215774673,17.930228,833.1935980000001,,1109.394695,97.60131899999999,8.0
2021-01-14,1277.9135758097732,1311.086549322388,1332.6333860818447,1331.3895644651825,21.800467,888.608497,,1168.421459,96.886858,4.0
2021-01-15,1261.7948004433188,1277.9135758097732,1311.086549322388,1332.6333860818447,22.189392,794.789892,,1207.186518,96.499495,6.0
2021-01-16,1294.3373452523772,1261.7948004433188,1277.9135758097732,1311.086549322388,21.954618999999997,898.071648,,1116.333276,96.680945,8.0
2021-01-17,1262.2963756234083,1294.3373452523772,1261.7948004433188,1277.9135758097732,20.781684,958.8066239999999,,1115.892198,97.461423,8.0
2021-01-18,1221.7363351031947,1262.2963756234083,1294.3373452523772,1261.7948004433188,23.038799,878.009078,,1171.5364749999999,96.444851,10.0
2021-01-19,1238.6678712570406,1221.7363351031947,1262.2963756234083,1294.3373452523772,22.621672999999998,686.543679,,1005.310982,70.372261,4.0
2021-01-20,1088.5493701203548,1238.6678712570406,1221.7363351031947,1262.2963756234083,15.899337000000001,719.162743,,782.876596,49.797044,9.0
2021-01-21,1101.8421257088924,1088.5493701203548,1238.6678712570406,1221.7363351031947,25.247806,785.538088,,836.0509490000001,49.45107599999999,12.0
2021-01-22,1115.5940078346039,1101.8421257088924,1088.5493701203548,1238.6678712570406,25.294902,880.3507960000001,,868.758985,49.771853,8.0
2021-01-23,1133.444795062085,1115.5940078346039,1101.8421257088924,1088.5493701203548,25.03142,811.256861,,932.972428,50.588838,8.0
2021-01-24,1088.8309181158377,1133.444795062085,1115.5940078346039,1101.8421257088924,25.041977,856.425579,,899.823622,50.233446,11.0
2021-01-25,1082.6768525362384,1088.8309181158377,1133.444795062085,1115.5940078346039,25.015353,935.403637,,867.32097,50.600023,7.0
2021-01-26,1101.117724691684,1082.6768525362384,1088.8309181158377,1133.444795062085,45.388325,692.186701,,736.845442,49.988367999999994,12.0
2021-01-27,1173.5421104175953,1101.117724691684,1082.6768525362384,1088.8309181158377,25.470916000000003,814.361468,,635.619114,49.567716999999995,15.0
2021-01-28,1235.9421785576649,1173.5421104175953,1101.117724691684,1082.6768525362384,23.647347999999997,761.365605,,761.685121,50.474928999999996,11.0
2021-01-29,1271.6827914048572,1235.9421785576649,1173.5421104175953,1101.117724691684,24.40089,754.236113,,731.172901,50.900626,11.0
2021-01-30,1321.1661485598133,1271.6827914048572,1235.9421785576649,1173.5421104175953,23.412502,841.56878,,850.169471,49.190081,11.0
2021-01-31,1301.5496836528507,1321.1661485598133,1271.6827914048572,1235.9421785576649,23.485713000000004,718.303815,,952.223239,49.254198,12.0
2021-02-01,1335.2394175579445,1301.5496836528507,1321.1661485598133,1271.6827914048572,27.787898,992.275185,,957.600541,56.83301899999999,9.0
2021-02-02,1614.908756538761,1335.2394175579445,1301.5496836528507,1321.1661485598133,27.970966000000004,882.241252,,991.660409,54.283322,7.0
2021-02-03,1700.56937123818,1614.908756538761,1335.2394175579445,1301.5496836528507,27.668872999999998,924.433585,,1160.568816,54.718639,4.0
2021-02-04,1911.3591270084469,1700.56937123818,1614.908756538761,1335.2394175579445,197.394706,997.943133,,1241.853905,54.10564599999999,8.0
2021-02-05,2009.494884703319,1911.3591270084469,1700.56937123818,1614.908756538761,208.422045,1037.724803,,1477.643487,53.170266999999996,13.0
2021-02-06,2110.114657038354,2009.494884703319,1911.3591270084469,1700.56937123818,203.91513,1150.276982,,1235.132052,54.335440999999996,12.0
2021-02-07,2081.6244891684905,2110.114657038354,2009.494884703319,1911.3591270084469,201.937482,1051.523917,,1350.0145459999999,54.458545,10.0
2021-02-08,2066.020002140619,2081.6244891684905,2110.114657038354,2009.494884703319,185.94013099999998,963.763545,,1154.9803200000001,55.645906,4.0
